,page_id,link,question,answer
61,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the FuriosaAI 2024.2.0 (beta 0) release in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models like CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models such as MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also features Tensor Parallelism support Phase 1: Intra-chip for Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
62,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the FuriosaAI 2024.2.0 (beta 0) release in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also features Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
63,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the FuriosaAI 2024.2.0 (beta 0) release in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models like CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models such as MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also features Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, support for Torch 2.4.1, and CPU memory swapping in Furiosa LLM."
64,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the 2024.2.0 (beta 0) release by FuriosaAI in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes support for language models like CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models such as MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also introduces Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
65,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the 2024.2.0 (beta 0) release in November 2024 according to the FurisaAI roadmap?,"The 2024.2.0 (beta 0) release in November 2024 will include support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It will also feature Phase 1 of Tensor Parallelism support (Intra-chip) for Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
66,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the 2024.2.0 (beta 0) release by FuriosaAI in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also features Phase 1 of Tensor Parallelism support for Furiosa LLM with intra-chip capabilities, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
67,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the 2024.2.0 (beta 0) release by FuriosaAI in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 will include model support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It will also feature Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, support for Torch 2.4.1, and CPU memory swapping in Furiosa LLM."
68,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the 2024.2.0 (beta 0) release by FuriosaAI in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, YOLOv8m. It also features Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
69,d4927eaf-a1a0-40bd-9624-79db4213c5fc,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/roadmap.html,What are the key features and model supports planned for the FuriosaAI 2024.2.0 (beta 0) release in November 2024?,"The 2024.2.0 (beta 0) release in November 2024 includes model support for language models such as CodeLLaaMA2, Vicuna, Solar, EXAONE-3.0, and vision models like MobileNetV1, MobileNetV2, ResNet152, ResNet50, EfficientNet, and YOLOv8m. It also features Phase 1 of Tensor Parallelism support for intra-chip in Furiosa LLM, Torch 2.4.1 support, and CPU memory swapping in Furiosa LLM."
70,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only tasks, and can you provide examples of these models from the HuggingFace Hub?","The Furiosa SDK supports the 'LlamaForCausalLM' and 'GPTJForCausalLM' architectures for decoder-only tasks. Examples from the HuggingFace Hub include 'meta-llama/Llama-2-70b-hf', 'meta-llama/Meta-Llama-3.1-70B', 'meta-llama/Meta-Llama-3-70B-Instruct', 'meta-llama/Meta-Llama-3.1-8B', 'meta-llama/Llama-3.1-8B-Instruct', and 'EleutherAI/gpt-j-6b'."
71,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only tasks, and can you provide examples of these models from the HuggingFace Hub?","The Furiosa SDK supports the 'LlamaForCausalLM' and 'GPTJForCausalLM' architectures for decoder-only tasks. Examples from the HuggingFace Hub include 'meta-llama/Llama-2-70b-hf', 'meta-llama/Meta-Llama-3.1-70B', 'meta-llama/Meta-Llama-3-70B-Instruct', 'meta-llama/Meta-Llama-3.1-8B', 'meta-llama/Llama-3.1-8B-Instruct', and 'EleutherAI/gpt-j-6b'."
72,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by Furiosa SDK for decoder-only and encoder-only models, and can you provide examples of each from the HuggingFace Hub?","For decoder-only models, Furiosa SDK supports 'LlamaForCausalLM' with examples like 'meta-llama/Llama-2-70b-hf' and 'meta-llama/Meta-Llama-3.1-70B', and 'GPTJForCausalLM' with 'EleutherAI/gpt-j-6b'. For encoder-only models, it supports 'BertForQuestionAnswering' with examples like 'google-bert/bert-large-uncased' and 'google-bert/bert-base-uncased'."
73,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by Furiosa SDK for encoder-only tasks, and can you provide an example of a model from HuggingFace Hub for one of these architectures?","The encoder-only model architecture supported by Furiosa SDK is `BertForQuestionAnswering`, and an example of a model from HuggingFace Hub for this architecture is `google-bert/bert-large-uncased`."
74,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only and encoder-only tasks, and can you provide examples of models from the HuggingFace Hub for each architecture?","For decoder-only tasks, the supported architectures are `LlamaForCausalLM` with examples such as `meta-llama/Llama-2-70b-hf`, `meta-llama/Meta-Llama-3.1-70B`, and `GPTJForCausalLM` with `EleutherAI/gpt-j-6b`. For encoder-only tasks, the supported architecture is `BertForQuestionAnswering` with examples like `google-bert/bert-large-uncased` and `google-bert/bert-base-uncased`."
75,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only and encoder-only models, and can you provide examples of each from the HuggingFace Hub?","For decoder-only models, Furiosa SDK supports 'LlamaForCausalLM' with examples like 'meta-llama/Llama-2-70b-hf' and 'meta-llama/Meta-Llama-3.1-8B', and 'GPTJForCausalLM' with an example like 'EleutherAI/gpt-j-6b'. For encoder-only models, it supports 'BertForQuestionAnswering' with examples like 'google-bert/bert-large-uncased' and 'google-bert/bert-base-uncased'."
76,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only and encoder-only tasks, and can you provide examples of each from the HuggingFace Hub?","For decoder-only tasks, the supported architectures are 'LlamaForCausalLM' with examples such as 'meta-llama/Llama-2-70b-hf' and 'meta-llama/Meta-Llama-3.1-70B', and 'GPTJForCausalLM' with the example 'EleutherAI/gpt-j-6b'. For encoder-only tasks, the supported architecture is 'BertForQuestionAnswering' with examples like 'google-bert/bert-large-uncased' and 'google-bert/bert-base-uncased'."
77,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by FuriosaAI Software Stack for decoder-only and encoder-only models, and can you provide examples of these models from the HuggingFace Hub?","For decoder-only models, FuriosaAI Software Stack supports 'LlamaForCausalLM' with examples like 'meta-llama/Llama-2-70b-hf' and 'meta-llama/Meta-Llama-3.1-70B', and 'GPTJForCausalLM' with an example like 'EleutherAI/gpt-j-6b'. For encoder-only models, it supports 'BertForQuestionAnswering' with examples like 'google-bert/bert-large-uncased' and 'google-bert/bert-base-uncased'."
78,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific models are supported by FuriosaAI's Software Stack for decoder-only architectures, and what are their corresponding example HuggingFace models?","For decoder-only architectures, FuriosaAI's Software Stack supports 'LlamaForCausalLM' with models like Llama 2 and Llama 3.1, corresponding to example HuggingFace models such as 'meta-llama/Llama-2-70b-hf', 'meta-llama/Meta-Llama-3.1-70B', 'meta-llama/Meta-Llama-3-70B-Instruct', 'meta-llama/Meta-Llama-3.1-8B', and 'meta-llama/Llama-3.1-8B-Instruct'. It also supports 'GPTJForCausalLM' with the model GPT-J, corresponding to the example HuggingFace model 'EleutherAI/gpt-j-6b'."
79,4f19d9ef-0eb7-40bf-a693-6e2d80ddb54a,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/supported_models.html,"Which specific model architectures are supported by the Furiosa SDK for decoder-only and encoder-only tasks, and can you provide examples of each from the HuggingFace Hub?","For decoder-only tasks, Furiosa SDK supports 'LlamaForCausalLM' with examples like 'meta-llama/Llama-2-70b-hf' and 'meta-llama/Meta-Llama-3.1-8B', and 'GPTJForCausalLM' with 'EleutherAI/gpt-j-6b'. For encoder-only tasks, it supports 'BertForQuestionAnswering' with examples like 'google-bert/bert-large-uncased' and 'google-bert/bert-base-uncased'."
80,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that enhance its performance for large language model inference?,"The key features of Furiosa LLM include a vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server."
81,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,"What role does the Furiosa Model Compressor play in optimizing AI models, and what specific quantization methods does it support?","The Furiosa Model Compressor is a library and toolkit for model calibration and quantization, aimed at reducing memory footprint, computation cost, inference latency, and power consumption. It supports post-training quantization methods such as BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8), and plans to support INT4 Weight-Only (W4A16 AWQ / GPTQ) in release 2024.2."
82,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that enhance its performance for large language model inference?,"Furiosa LLM includes features such as vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server."
83,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that enhance its performance for large language model inference?,"Furiosa LLM provides a high-performance inference engine with features such as vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server."
84,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that enhance its performance for large language model inference?,"Furiosa LLM includes features such as a vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server."
85,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,"What are the key features of Furiosa LLM that optimize the serving of large language models, and how do they enhance its performance?","Furiosa LLM includes features such as a vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server, which collectively provide state-of-the-art serving optimization for large language models like Llama 3.1 70B, 8B, GPT-J, and Bert."
86,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,"What are the key features of Furiosa LLM that optimize the serving of large language models, and how do they enhance its performance?","Furiosa LLM's key features include a vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server. These features enhance performance by optimizing inference for large language models such as Llama 3.1 70B, 8B, GPT-J, and Bert, providing state-of-the-art serving optimization."
87,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that optimize the serving of large language models?,"The key features of Furiosa LLM include vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and OpenAI-compatible API server."
88,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,What are the key features of Furiosa LLM that enhance its performance for large language model inference?,"Furiosa LLM includes a vLLM-compatible API, PagedAttention, continuous batching, HuggingFace hub support, and an OpenAI-compatible API server."
89,0acdfa06-7dff-4603-9a5c-dbc4e3310580,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/software_stack.html,"What role does the Furiosa Model Compressor play in optimizing AI models, and what specific quantization methods does it support?","The Furiosa Model Compressor is a library and toolkit for model calibration and quantization, aimed at reducing memory footprint, computation cost, inference latency, and power consumption. It supports post-training quantization methods such as BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8), and plans to support INT4 Weight-Only (W4A16 AWQ / GPTQ) in release 2024.2."
90,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of the SamplingParams class, how does the 'best_of' parameter interact with 'use_beam_search', and what is its default behavior when 'use_beam_search' is set to False?","The 'best_of' parameter determines the number of output sequences generated from the prompt, and from these, the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, when 'use_beam_search' is False, 'best_of' is set to 'n'."
91,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"What is the role of the 'best_of' parameter in the SamplingParams class, and how does it interact with the 'n' parameter and 'use_beam_search' setting?","The 'best_of' parameter determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. It must be greater than or equal to 'n'. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, 'best_of' is set to 'n'."
92,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of the SamplingParams class, how does the 'best_of' parameter interact with the 'use_beam_search' option, and what is its default behavior when beam search is not used?","The 'best_of' parameter determines the number of output sequences generated from the prompt, and from these, the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, when beam search is not used, 'best_of' is set to 'n'."
93,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of the SamplingParams class, how does the 'best_of' parameter interact with 'use_beam_search', and what is its default behavior when beam search is not used?","The 'best_of' parameter determines the number of output sequences generated from the prompt, and the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, 'best_of' is set to 'n' when beam search is not used."
94,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"What role does the 'best_of' parameter play in the SamplingParams class, and how does it interact with the 'n' parameter and 'use_beam_search' setting?","The 'best_of' parameter determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. It must be greater than or equal to 'n'. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, 'best_of' is set to 'n'."
95,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of the SamplingParams class, how does the 'best_of' parameter interact with 'use_beam_search' and what is its default behavior when 'use_beam_search' is set to False?","The 'best_of' parameter determines the number of output sequences generated from the prompt, and from these, the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, when 'use_beam_search' is False, 'best_of' is set to 'n'."
96,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"What is the role of the 'best_of' parameter in the SamplingParams class, and how does it interact with the 'n' parameter and 'use_beam_search' setting?","The 'best_of' parameter in the SamplingParams class determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. It must be greater than or equal to 'n'. When 'use_beam_search' is set to True, 'best_of' is treated as the beam width. By default, 'best_of' is set to 'n'."
97,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"What is the role of the 'best_of' parameter in the SamplingParams class, and how does it interact with the 'n' parameter and 'use_beam_search' setting?","The 'best_of' parameter determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. It must be greater than or equal to 'n'. When 'use_beam_search' is set to True, 'best_of' is treated as the beam width. By default, 'best_of' is set to 'n'."
98,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of Furiosa LLM's SamplingParams class, how does the 'best_of' parameter interact with the 'use_beam_search' parameter, and what is its default behavior when beam search is not used?","The 'best_of' parameter determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' is treated as the beam width. By default, when beam search is not used, 'best_of' is set to 'n'."
99,da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the context of the SamplingParams class for text generation, how does the 'best_of' parameter interact with the 'use_beam_search' option, and what is its default behavior when beam search is not used?","The 'best_of' parameter determines the number of output sequences generated from the prompt, from which the top 'n' sequences are returned. When 'use_beam_search' is True, 'best_of' acts as the beam width. By default, when beam search is not used, 'best_of' is set to 'n'."
100,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained by using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number."
101,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained by using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number."
102,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,What specific information can be obtained using the 'furiosa-smi info --format full' command that is not available with the basic 'furiosa-smi info' command?,"The 'furiosa-smi info --format full' command provides the device’s UUID and serial number information, which are not available with the basic 'furiosa-smi info' command."
103,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,What are the minimum system requirements and steps needed to install the 'furiosa-smi' command on a compatible system?,"The minimum requirements for 'furiosa-smi' are Ubuntu 20.04 LTS (Debian bullseye) or later, root or sudo permission, and configuring the APT server with device drivers. To install, update the package list with 'sudo apt update' and install the package using 'sudo apt install -y furiosa-smi'."
104,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained by using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number."
105,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained by using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number."
106,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,What are the minimum system requirements and steps needed to install the 'furiosa-smi' command on a compatible system?,"The minimum requirements for 'furiosa-smi' are Ubuntu 20.04 LTS (Debian bullseye) or later, root or sudo permission, and configuring the APT server along with installing device drivers. The installation steps include updating the package list with 'sudo apt update' and then installing the package with 'sudo apt install -y furiosa-smi'."
107,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,What are the minimum system requirements and steps needed to install the 'furiosa-smi' command on a compatible system?,"The minimum requirements for 'furiosa-smi' are Ubuntu 20.04 LTS (Debian bullseye) or later, root or sudo permission, and configuring the APT server with device drivers. The installation steps are: 1) Update the package list with 'sudo apt update', and 2) Install the package using 'sudo apt install -y furiosa-smi'."
108,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained by using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number."
109,edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What specific information can be obtained using the 'furiosa-smi info' command with the '--full' option, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info' command with the '--full' option provides additional details such as the device's UUID and serial number, in addition to the basic information like temperature, power consumption, and PCI information. The basic 'furiosa-smi info' command does not include the UUID and serial number."
110,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the default value for the 'max_seq_len_to_capture' parameter in the LLM class, and what does it signify?","The default value for 'max_seq_len_to_capture' is 2048, and it signifies the maximum sequence length covered by the LLM engine, beyond which larger contexts will not be covered."
111,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the purpose of the 'use_blockwise_compile' parameter in the LLM class, and what is its default value?","The 'use_blockwise_compile' parameter determines if each task will be compiled in the unit of a transformer block, allowing the compilation result for a transformer block to be generated once and reused. Its default value is True."
112,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the role of the 'scheduler_config' parameter in the LLM class, and what specific configurations does it include?","The 'scheduler_config' parameter in the LLM class configures the scheduler, allowing it to manage the maximum number of tasks that can be queued to hardware, the maximum number of samples that can be processed by the scheduler, and the ratio of spare blocks reserved by the scheduler. It includes settings like npu_queue_limit, max_processing_samples, spare_blocks_ratio, and is_offline."
113,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the purpose of the 'use_blockwise_compile' parameter in the LLM class, and how does it affect the compilation process?","The 'use_blockwise_compile' parameter, when set to True, ensures that each task is compiled at the level of a transformer block, allowing the compilation result for a transformer block to be generated once and reused, thus optimizing the compilation process."
114,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the role of the 'scheduler_config' parameter in the LLM class, and what are its default settings?","The 'scheduler_config' parameter in the LLM class configures the scheduler, allowing for the maximum number of tasks that can be queued to hardware, the maximum number of samples that can be processed by the scheduler, and the ratio of spare blocks reserved by the scheduler. Its default settings are: npu_queue_limit=2, max_processing_samples=65536, spare_blocks_ratio=0.2, and is_offline=False."
115,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the significance of the 'use_blockwise_compile' parameter in the LLM class, and how does it affect the compilation process?","The 'use_blockwise_compile' parameter, when set to True, ensures that each task is compiled in the unit of a transformer block, allowing the compilation result for a transformer block to be generated once and reused. This can optimize the compilation process by reducing redundant compilations for repeated transformer blocks."
116,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the default value for the 'max_seq_len_to_capture' parameter in the LLM class, and what does it signify?","The default value for 'max_seq_len_to_capture' is 2048, and it signifies the maximum sequence length covered by the LLM engine, beyond which larger context sequences will not be covered."
117,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the default behavior of the LLM class when the 'use_blockwise_compile' parameter is set to True, and how does it affect the compilation process?","When 'use_blockwise_compile' is set to True, each task is compiled in the unit of a transformer block, and the compilation result for the transformer block is generated once and reused. This allows for more efficient compilation by reusing the compiled blocks."
