page_id,link,question,answer,generated
da255daf-c8d3-430e-b976-ad096f3a9ad7,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/sampling_params.html,"In the SamplingParams class, what is the significance of the 'best_of' parameter when 'use_beam_search' is set to True, and how does it relate to the 'n' parameter?","When 'use_beam_search' is set to True, the 'best_of' parameter acts as the beam width, determining the number of output sequences generated from the prompt. The top 'n' sequences are then selected from these 'best_of' sequences. 'best_of' must be greater than or equal to 'n'.","**Understanding the 'best_of' parameter in SamplingParams**

In the `SamplingParams` class, the `best_of` parameter plays a crucial role when `use_beam_search` is set to `True`. To understand its significance, let's break down the relationship between `best_of`, `n`, and `use_beam_search`.

**When `use_beam_search` is `False`**

In this case, `best_of` is not used, and the model generates `n` output sequences for a given prompt. The `n` parameter controls the number of output sequences to return.

**When `use_beam_search` is `True`**

Here's where `best_of` comes into play. When `use_beam_search` is `True`, the model uses beam search instead of sampling. In this context, `best_of` represents the beam width, which is the number of output sequences generated from the prompt.

The key relationship between `best_of` and `n` is that `best_of` must be greater than or equal to `n`. This means that the model generates `best_of` sequences, and then returns the top `n` sequences based on their scores.

In other words, `best_of` controls the number of candidate sequences generated by the beam search algorithm, while `n` controls the number of final output sequences returned.

**Example**

Suppose you set `use_beam_search` to `True`, `best_of` to 10, and `n` to 5. In this case, the model will generate 10 candidate sequences using beam search and then return the top 5 sequences based on their scores.

To illustrate this, here's an example of how you might create a `SamplingParams` object with these settings:
```python
from furiosa_llm import SamplingParams

params = SamplingParams(
    use_beam_search=True,
    best_of=10,
    n=5,
    temperature=1.0,
    top_p=1.0,
    top_k=-1,
    length_penalty=1.0,
    early_stopping=False,
    max_tokens=16,
    min_tokens=0
)
```
In summary, when `use_beam_search` is `True`, the `best_of` parameter controls the beam width, which is the number of candidate sequences generated by the model. The `n` parameter then controls the number of final output sequences returned from these candidates."
edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"What information can be obtained using the 'furiosa-smi info --format full' command, and how does it differ from the basic 'furiosa-smi info' command?","The 'furiosa-smi info --format full' command provides detailed information including the device's UUID and serial number, in addition to the basic information such as architecture, device, firmware version, temperature, power consumption, and PCI-BDF. The basic 'furiosa-smi info' command does not include the UUID and serial number.","**Extracted Key Details:**

* The user is inquiring about the `furiosa-smi info` command and its usage with the `--format full` option.
* The context provided includes documentation for the `furiosa-smi` command, which offers various subcommands to obtain information or control the device.

**Explanation and Guidance:**

The `furiosa-smi info` command is used to retrieve information about the NPU (Neural Processing Unit) device. By default, this command outputs temperature, power consumption, and PCI information of the NPU device.

When you add the `--format full` option to the `info` command, it provides additional details, including:

* UUID (Universally Unique Identifier)
* Serial number
* Clock information

Here's an example of how to use the `furiosa-smi info --format full` command:
```bash
$ furiosa-smi info --format full
+------+--------+--------------------------------------+------------+----------------+---------+---------+-------+--------------+---------+
| Arch | Device | UUID                                 | S/N        | Firmware       | Temp.   | Power   | Clock | PCI-BDF      | PCI-DEV |
+------+--------+--------------------------------------+------------+----------------+---------+---------+-------+--------------+---------+
| rngd | npu0   | 3E93AE7C-E8EA-4C62-BED6-AD2EC0461AE8 | RNGDXXXXXX | 0.0.15+af1daaa | 30.18°C | 53.00 W |   N/A | 0000:17:00.0 | 508:0   |
| rngd | npu1   | 176DAD0F-1510-475C-91D8-5F79551CF718 | RNGDXXXXXY | 0.0.15+af1daaa | 29.44°C | 53.00 W |   N/A | 0000:2a:00.0 | 506:0   |
+------+--------+--------------------------------------+------------+----------------+---------+---------+-------+--------------+---------+
```
In contrast, the basic `furiosa-smi info` command only outputs temperature, power consumption, and PCI information:
```bash
$ furiosa-smi info
+------+--------+----------------+---------+---------+--------------+
| Arch | Device | Firmware       | Temp.   | Power   | PCI-BDF      |
+------+--------+----------------+---------+---------+--------------+
| rngd | npu0   | 0.0.15+af1daaa | 30.18°C | 53.00 W | 0000:17:00.0 |
| rngd | npu1   | 0.0.15+af1daaa | 29.25°C | 53.00 W | 0000:2a:00.0 |
+------+--------+----------------+---------+---------+--------------+
```
By using the `--format full` option, you can obtain more detailed information about your NPU device."
edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,What are the prerequisites and steps required to install the 'furiosa-smi' command on a system?,"The prerequisites for installing 'furiosa-smi' include having Ubuntu 20.04 LTS (Debian bullseye) or later, root or sudo permissions, and configuring the APT server along with installing device drivers. The installation steps involve updating the package list with 'sudo apt update' and then installing the package using 'sudo apt install -y furiosa-smi'.","**Installing the 'furiosa-smi' Command**

To install the `furiosa-smi` command on a system, you need to follow these steps:

### Prerequisites

1. **Ubuntu or Debian Linux**: Ensure that your system is running Ubuntu 20.04 LTS (or Debian bullseye) or later.
2. **Administrator privileges**: You must have administrator privileges on the system (root).

### Step-by-Step Installation

#### Verify if the System has Devices

Run the following command to verify if FuriosaAI devices are properly installed:
```bash
lspci -nn | grep FuriosaAI
```
If the device is installed, you should see the PCI information.

#### Set up APT Server

1. Install required packages and register the signing key:
```bash
sudo apt update
sudo apt install -y curl gnupg
curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg
```
2. Configure the APT server according to your Linux distribution version:
```bash
echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list
```

#### Install Pre-requisite Packages

1. Update the package list:
```bash
sudo apt update
```
2. Install the required packages (device driver and PE Runtime):
```bash
sudo apt install furiosa-pert-rngd furiosa-driver-rngd
```
3. Install `furiosa-smi`:
```bash
sudo apt install furiosa-smi
```

### Verify Installation

Run the following command to verify that `furiosa-smi` is installed correctly:
```bash
furiosa-smi info
```
This should display a list of NPU devices.

That's it! You have successfully installed the `furiosa-smi` command on your system."
edfa6fb4-e88c-4fa8-a6aa-9986213aa6ab,https://furiosa-ai.github.io/docs-dev/2024.1/en/device_management/furiosa_smi.html,"How does the 'furiosa-smi status' subcommand help in monitoring the utilization of NPU cores, and what specific details does it provide?","The 'furiosa-smi status' subcommand provides information about the device files available on the NPU device and checks whether each core is in use or idle. It details the occupancy status of each core and their utilization percentages, indicating that all cores (0 to 7) are occupied but currently have 0.00% utilization.",No relevant content found
e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the significance of the 'use_blockwise_compile' parameter in the LLM class, and how does it affect the compilation process?","The 'use_blockwise_compile' parameter, when set to True, ensures that each task is compiled at the level of a transformer block. This allows the compilation result for a transformer block to be generated once and reused, optimizing the compilation process.","**Understanding the `use_blockwise_compile` parameter in the LLM class**

The `use_blockwise_compile` parameter is a boolean flag that determines how the compilation process is handled for each task in the LLM (Large Language Model) class. When set to `True`, each task will be compiled in the unit of transformer block, and the compilation result for each transformer block will be generated once and reused.

**Impact on Compilation Process**

When `use_blockwise_compile` is `True`, the compilation process will:

1. Divide the model into smaller units called transformer blocks.
2. Compile each transformer block separately.
3. Reuse the compiled results for each transformer block across multiple tasks.

This approach can lead to several benefits, including:

* Reduced compilation time: By compiling smaller units of code, the overall compilation time can be reduced.
* Improved memory efficiency: Since the compiled results are reused, less memory is required to store the compiled models.

However, this approach may also have some limitations, such as:

* Increased complexity: The blockwise compilation process can introduce additional complexity in managing the compiled results and ensuring correct reuse.

**Example Usage**

To illustrate the usage of `use_blockwise_compile`, consider the following example:
```python
from furiosa_llm import LLM

# Create an instance of the LLM class with use_blockwise_compile set to True
llm = LLM(pretrained_id=""bert-base-uncased"", use_blockwise_compile=True)

# Generate texts from given prompts and sampling parameters
prompts = [""Hello, how are you?"", ""What is your name?""]
sampling_params = SamplingParams(n=1, best_of=1, temperature=1.0)
outputs = llm.generate(prompts, sampling_params)
```
In this example, the `use_blockwise_compile` parameter is set to `True`, which means that each task will be compiled in the unit of transformer block, and the compilation result for each transformer block will be generated once and reused.

**Conclusion**

The `use_blockwise_compile` parameter is an important configuration option in the LLM class that can significantly impact the compilation process. By setting this parameter to `True`, you can take advantage of reduced compilation time and improved memory efficiency, but may also introduce additional complexity in managing the compiled results."
e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,How does the 'scheduler_config' parameter influence the task management and resource allocation in the LLM class?,"The 'scheduler_config' parameter configures the scheduler to manage the maximum number of tasks that can be queued to hardware, the maximum number of samples that can be processed, and the ratio of spare blocks reserved by the scheduler.","**Understanding the `scheduler_config` Parameter in LLM Class**

The `scheduler_config` parameter is a crucial component of the LLM class, as it influences task management and resource allocation. In this explanation, we will delve into the details of this parameter and its impact on the LLM's behavior.

**What is `scheduler_config`?**

`scheduler_config` is an instance of the `SchedulerConfig` class, which defines the configuration for the scheduler. The scheduler is responsible for managing tasks and allocating resources within the LLM.

**Key Components of `scheduler_config`**

The `scheduler_config` parameter consists of three key components:

1.  **npu_queue_limit**: This specifies the maximum number of tasks that can be queued to the HW (Hardware) at any given time.
2.  **max_processing_samples**: This defines the maximum number of samples that can be processed by the scheduler.
3.  **spare_blocks_ratio**: This represents the ratio of spare blocks that are reserved by the scheduler.

**Impact on Task Management and Resource Allocation**

The `scheduler_config` parameter has a significant impact on how tasks are managed and resources are allocated within the LLM:

*   **Task Queueing**: The `npu_queue_limit` component determines how many tasks can be queued to the HW at any given time. This helps prevent overloading the HW with too many tasks, which can lead to performance degradation.
*   **Resource Allocation**: The `max_processing_samples` component controls the maximum number of samples that can be processed by the scheduler. This ensures that the LLM does not consume excessive resources, leading to efficient resource allocation.
*   **Spare Blocks Management**: The `spare_blocks_ratio` component manages the ratio of spare blocks reserved by the scheduler. This helps maintain a balance between task processing and resource availability.

**Example Usage**

Here's an example of how you can create an instance of `SchedulerConfig` and pass it to the LLM class:
```python
from furiosa_llm import SchedulerConfig

# Create a SchedulerConfig instance
scheduler_config = SchedulerConfig(
    npu_queue_limit=2,
    max_processing_samples=65536,
    spare_blocks_ratio=0.2,
    is_offline=False
)

# Pass the scheduler_config to the LLM class
llm = LLM(pretrained_id=""your_pretrained_model"", scheduler_config=scheduler_config)
```
In this example, we create a `SchedulerConfig` instance with specific values for `npu_queue_limit`, `max_processing_samples`, and `spare_blocks_ratio`. We then pass this instance to the LLM class using the `scheduler_config` parameter.

By understanding the `scheduler_config` parameter and its components, you can fine-tune the task management and resource allocation within your LLM, leading to improved performance and efficiency."
e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,What role does the 'kv_cache_sharing_across_beams_config' parameter play in optimizing the model's performance during the decode phase?,"The 'kv_cache_sharing_across_beams_config' parameter configures the sharing of key-value cache across beams, which optimizes the model's performance by creating decode phase buckets with a batch size of 'batch_size' multiplied by 'kv_cache_sharing_across_beams_config.beam_width'.",No relevant content found
85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,"What types of reference materials are provided in the markdown content, and how are they organized?","The markdown content provides references to an LLM class and SamplingParams, organized as links to their respective HTML pages.",No relevant content found
85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,"What is the purpose of the links labeled 'previous' and 'next' in the markdown content, and how do they contribute to the navigation structure?","The 'previous' link directs to the 'OpenAI Compatible Server' page, and the 'next' link leads to the 'LLM class' page, facilitating sequential navigation through the documentation.",No relevant content found
85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,"What specific resources are linked under the 'References' section, and how might they be relevant to someone exploring FuriosaAI's documentation?","The 'References' section links to the 'LLM class' and 'SamplingParams' resources, which are likely relevant for understanding specific components or functionalities within FuriosaAI's documentation.",No relevant content found
fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the specific metric labels used by the Furiosa Metrics Exporter to describe the attributes of the NPU devices, and how do they contribute to the aggregation of metrics?","The Furiosa Metrics Exporter uses metric labels such as arch, core, device, kubernetes_node_name, and uuid to describe the attributes of NPU devices. These labels help in aggregating metrics by providing common characteristics across different metrics, allowing for effective grouping and analysis. Additionally, a 'label' metric label is used to describe specific attributes for each metric, further aiding in the aggregation process.",No relevant content found
fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,How does the Furiosa Metrics Exporter facilitate the monitoring of FuriosaAI NPU devices within a Kubernetes cluster using Prometheus and Grafana?,"The Furiosa Metrics Exporter exposes metrics related to FuriosaAI NPU devices in Prometheus format, which can be scraped by Prometheus in a Kubernetes cluster. These metrics can then be visualized using a Grafana dashboard. This setup is facilitated by using the Prometheus and Grafana Helm charts along with the furiosa-metrics-exporter Helm chart.","To facilitate the monitoring of FuriosaAI NPU devices within a Kubernetes cluster using Prometheus and Grafana, the Furiosa Metrics Exporter plays a crucial role. Here's how it works:

**Overview**

The Furiosa Metrics Exporter exposes a collection of metrics related to FuriosaAI NPU devices in Prometheus format. This allows you to scrape these metrics using Prometheus and visualize them with a Grafana dashboard.

**Metrics**

The exporter is composed of a chain of collectors, each responsible for collecting specific metrics from the Furiosa NPU devices. The available collectors and metrics are listed in the table below:

| Collector Name | Metric | Type | Metric Labels | Description |
| --- | --- | --- | --- | --- |
| Liveness | furiosa_npu_alive | gauge | arch, core, device, uuid, kubernetes_node_name | The liveness of the Furiosa NPU device. |
| Error | furiosa_npu_error | gauge | arch, core, device, uuid, kubernetes_node_name, label | The error count of the Furiosa NPU device. |
| Temperature | furiosa_npu_hw_temperature | gauge | arch, core, device, uuid, kubernetes_node_name, label | The temperature of the Furiosa NPU device. |
| Power | furiosa_npu_hw_power | gauge | arch, core, device, uuid, kubernetes_node_name, label | The power consumption of the Furiosa NPU device. |
| Core Utilization | furiosa_npu_core_utilization | gauge | arch, core, device, uuid, kubernetes_node_name | The core utilization of the Furiosa NPU device. |

All metrics share common metric labels such as `arch`, `core`, `device`, `kubernetes_node_name`, and `uuid`. These labels provide additional context to each metric.

**Deploying with Helm**

To deploy the Furiosa Metrics Exporter, you can use the Helm chart available at [furiosa-ai/helm-charts](https://github.com/furiosa-ai/helm-charts). You can modify the `values.yaml` file to configure the deployment as needed. For example, you can change the port or disable Prometheus annotations.

To deploy the Furiosa Metrics Exporter, run the following commands:
```bash
helm repo add furiosa https://furiosa-ai.github.io/helm-charts
helm repo update
helm install furiosa-metrics-exporter furiosa/furiosa-metrics-exporter -n kube-system
```
**Example Output**

Here's an example of what the metrics output might look like:
```bash
# liveness
furiosa_npu_alive{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",uuid=""uuid""} 1

# error
furiosa_npu_error{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""axi_post_error"",uuid=""uuid""} 0
furiosa_npu_error{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""axi_fetch_error"",uuid=""uuid""} 0

# temperature
furiosa_npu_hw_temperature{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""peak"",uuid=""uuid""} 39
furiosa_npu_hw_temperature{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""ambient"",uuid=""uuid""} 35

# power
furiosa_npu_hw_power{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""rms"",uuid=""uuid""} 4795000

# core utilization
furiosa_npu_core_utilization{arch=""rngd"",core=""0"",device=""npu0"",kubernetes_node_name=""node"",uuid=""uuid""} 90
furiosa_npu_core_utilization{arch=""rngd"",core=""1"",device=""npu0"",kubernetes_node_name=""node"",uuid=""uuid""} 90
```
This output shows the various metrics collected by the Furiosa Metrics Exporter, including liveness, error counts, temperature, power consumption, and core utilization."
fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,What role do the 'label' attributes play in the categorization of error and temperature metrics collected by the Furiosa Metrics Exporter?,"The 'label' attributes in the Furiosa Metrics Exporter are used to describe additional specific attributes for each metric type, such as different types of errors (e.g., axi_post_error, pcie_fetch_error) and temperature readings (e.g., peak, ambient). This helps in categorizing and aggregating metrics that share common characteristics without creating too many separate metric definitions.","**Understanding the Role of 'label' Attributes in Categorizing Error and Temperature Metrics**

The `label` attribute plays a crucial role in categorizing error and temperature metrics collected by the Furiosa Metrics Exporter. In the provided context, we can see that the `label` attribute is used to describe additional attributes specific to each metric.

**Error Metrics**

For error metrics, the `label` attribute is used to specify the type of error. For example:

* `axi_post_error`
* `axi_fetch_error`
* `axi_discard_error`
* `axi_doorbell_done`
* `pcie_post_error`
* `pcie_fetch_error`
* `pcie_discard_error`
* `pcie_doorbell_done`
* `device_error`

These labels help to categorize the error metrics and provide more detailed information about the type of error that occurred.

**Temperature Metrics**

For temperature metrics, the `label` attribute is used to specify the type of temperature reading. For example:

* `peak`: The highest temperature observed from SoC sensors.
* `ambient`: The temperature observed from sensors attached to the board.

These labels help to categorize the temperature metrics and provide more detailed information about the type of temperature reading.

**Example**

In the provided example, we can see how the `label` attribute is used to categorize error and temperature metrics:
``` #error furiosa_npu_error{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""axi_post_error"",uuid=""uuid""} 0
#error furiosa_npu_error{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""axi_fetch_error"",uuid=""uuid""} 0

#temperature furiosa_npu_hw_temperature{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""peak"",uuid=""uuid""} 39
#temperature furiosa_npu_hw_temperature{arch=""rngd"",core=""0-7"",device=""npu0"",kubernetes_node_name=""node"",label=""ambient"",uuid=""uuid""} 35
```
In this example, the `label` attribute is used to specify the type of error or temperature reading. This helps to provide more detailed information about the metrics and enables better categorization and analysis.

**Conclusion**

In summary, the `label` attribute plays a crucial role in categorizing error and temperature metrics collected by the Furiosa Metrics Exporter. It provides additional context and detail about each metric, enabling better analysis and decision-making."
a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,"What role does Node Feature Discovery (NFD) play in the deployment of Furiosa Feature Discovery, and why is it recommended to use them together?","Node Feature Discovery (NFD) detects hardware features and labels Kubernetes nodes, which Furiosa Feature Discovery leverages to automatically label nodes with FuriosaAI NPU properties. It is recommended to use them together to ensure that the Cloud Native Toolkit is deployed only on nodes equipped with FuriosaAI NPUs.","**Understanding the Role of Node Feature Discovery (NFD) in Furiosa Feature Discovery Deployment**

To answer your question, let's break down the key details from the provided context.

**Key Details:**

1. **Furiosa Feature Discovery**: Automatically labels Kubernetes nodes with information about FuriosaAI NPU properties.
2. **Node Feature Discovery (NFD)**: A tool that detects hardware features and labels Kubernetes nodes.
3. **Recommended Usage**: Use NFD and Furiosa Feature Discovery together to ensure the Cloud Native Toolkit is deployed only on nodes equipped with FuriosaAI NPUs.

**The Role of NFD in Furiosa Feature Discovery Deployment**

Node Feature Discovery (NFD) plays a crucial role in the deployment of Furiosa Feature Discovery. By using NFD, you can detect hardware features and label Kubernetes nodes accordingly. This information is then used by Furiosa Feature Discovery to automatically label nodes with FuriosaAI NPU properties.

**Why Use NFD and Furiosa Feature Discovery Together?**

Using NFD and Furiosa Feature Discovery together ensures that the Cloud Native Toolkit is deployed only on nodes equipped with FuriosaAI NPUs. This is important because it allows you to schedule your Kubernetes workloads based on specific NPU requirements.

**Example: Deploying Furiosa Feature Discovery with Helm**

To deploy Furiosa Feature Discovery with Helm, you can use the following command:
```bash
helm repo add furiosa https://furiosa-ai.github.io/helm-charts
helm repo update
helm install furiosa-feature-discovery furiosa/furiosa-feature-discovery -n kube-system
```
This will install Furiosa Feature Discovery and NFD into your Kubernetes cluster.

**Conclusion**

In summary, Node Feature Discovery (NFD) plays a crucial role in the deployment of Furiosa Feature Discovery by detecting hardware features and labeling Kubernetes nodes. Using NFD and Furiosa Feature Discovery together ensures that the Cloud Native Toolkit is deployed only on nodes equipped with FuriosaAI NPUs, allowing you to schedule your Kubernetes workloads based on specific NPU requirements."
a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What specific information does the Furiosa Feature Discovery label provide about the NPU driver version on Kubernetes nodes?,"The Furiosa Feature Discovery labels provide the NPU driver version in terms of major, minor, and patch parts, as well as additional metadata. Specifically, the labels are: furiosa.ai/npu.driver.version for the full version, furiosa.ai/npu.driver.version.major for the major part, furiosa.ai/npu.driver.version.minor for the minor part, furiosa.ai/npu.driver.version.patch for the patch part, and furiosa.ai/npu.driver.version.metadata for any additional metadata.","**Extracted Key Details:**

* The user is inquiring about the specific information provided by the Furiosa Feature Discovery label regarding the NPU driver version on Kubernetes nodes.

**Explanation and Guidance:**

The Furiosa Feature Discovery labels provide detailed information about the NPU properties on Kubernetes nodes, including the NPU family, count, and driver versions. Specifically, the `furiosa.ai/npu.driver.version` label provides the full NPU device driver version in the format `x.y.z`.

Additionally, there are separate labels for each part of the driver version:

* `furiosa.ai/npu.driver.version.major`: The major part of the driver version (e.g., `x`)
* `furiosa.ai/npu.driver.version.minor`: The minor part of the driver version (e.g., `y`)
* `furiosa.ai/npu.driver.version.patch`: The patch part of the driver version (e.g., `z`)

These labels can be used to schedule Kubernetes workloads based on specific NPU requirements.

**Example:**

To check the NPU driver version on a node, you can use the following command:
```bash
kubectl get nodes -o jsonpath='{.items[0].metadata.labels.furiosa\.ai/npu\.driver\.version}'
```
This will output the full NPU device driver version (e.g., `1.2.3`) for the first node in the list.

**Note:** The Furiosa Feature Discovery labels are attached to Kubernetes nodes using the Node Feature Discovery (NFD) tool, which detects hardware features and labels nodes accordingly."
a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,How does the use of Helm facilitate the deployment of Furiosa Feature Discovery in a Kubernetes cluster?,Helm allows for the easy installation of Furiosa Feature Discovery and NFD into a Kubernetes cluster by using a helm chart available at furiosa-ai/helm-charts. The deployment can be customized by modifying the values.yaml file in the charts/furiosa-feature-discovery directory.,"**Facilitating Deployment of Furiosa Feature Discovery using Helm**

The use of Helm significantly simplifies the deployment of Furiosa Feature Discovery in a Kubernetes cluster. Here's how:

### Key Benefits of Using Helm

1. **Easy Installation**: With Helm, you can easily install Furiosa Feature Discovery and NFD (Node Feature Discovery) into your Kubernetes cluster using a single command.
2. **Customizable Deployment**: You can modify the `values.yaml` file in the `charts/furiosa-feature-discovery` directory to configure the deployment according to your needs.

### Step-by-Step Deployment Process

To deploy Furiosa Feature Discovery using Helm, follow these steps:

1. **Add the Furiosa Helm Repository**:
```bash
helm repo add furiosa https://furiosa-ai.github.io/helm-charts
```
2. **Update the Helm Repository**:
```bash
helm repo update
```
3. **Install Furiosa Feature Discovery**:
```bash
helm install furiosa-feature-discovery furiosa/furiosa-feature-discovery -n kube-system
```

### Understanding the Labels

The Furiosa Feature Discovery attaches several labels to Kubernetes nodes, which provide information about FuriosaAI NPU properties. These labels include:

* `furiosa.ai/npu.count`: The number of NPU devices.
* `furiosa.ai/npu.family`: The chip family (e.g., warboy, rngd).
* `furiosa.ai/npu.product`: The chip product name (e.g., warboy, rngd, rngd-s, rngd-max).
* `furiosa.ai/npu.driver.version`: The NPU device driver version.
* `furiosa.ai/npu.driver.version.major`, `.minor`, and `.patch`: The major, minor, and patch parts of the NPU device driver version.
* `furiosa.ai/npu.driver.version.metadata`: The metadata associated with the NPU device driver version.

These labels enable you to schedule your Kubernetes workloads based on specific NPU requirements.

By following these steps and understanding the benefits of using Helm, you can easily deploy Furiosa Feature Discovery in a Kubernetes cluster and leverage its features for efficient workload scheduling."
a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,"What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release, and how do they differ in terms of weight and activation precision?","The Furiosa Quantizer supports BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), and INT8 SmoothQuant (W8A8). BF16 uses 16-bit precision for both weights and activations, INT8 Weight-Only uses 8-bit precision for weights and 16-bit for activations, while FP8 and INT8 SmoothQuant use 8-bit precision for both weights and activations.","**Quantization Methods Supported by the Furiosa Quantizer**

The Furiosa SDK 2024.1.0 release supports four quantization methods in the Furiosa Quantizer:

1. **BF16 (W16A16)**: This method uses 16-bit floating-point numbers for both weights and activations.
2. **INT8 Weight-Only (W8A16)**: In this method, weights are represented as 8-bit integers, while activations remain in 16-bit floating-point format.
3. **FP8 (W8A8)**: This method uses 8-bit floating-point numbers for both weights and activations.
4. **INT8 SmoothQuant (W8A8)**: Similar to INT8 Weight-Only, this method represents weights as 8-bit integers. However, it also applies a smooth quantization technique to the activations, which are still in 8-bit format.

**Key differences in weight and activation precision**

| Quantization Method | Weight Precision | Activation Precision |
| --- | --- | --- |
| BF16 (W16A16) | 16-bit float | 16-bit float |
| INT8 Weight-Only (W8A16) | 8-bit int | 16-bit float |
| FP8 (W8A8) | 8-bit float | 8-bit float |
| INT8 SmoothQuant (W8A8) | 8-bit int | 8-bit int (smooth quantized) |

**Choosing the right quantization method**

When selecting a quantization method, consider the trade-offs between model accuracy, inference speed, and memory usage. For example:

* BF16 (W16A16) provides high precision but may result in slower inference speeds.
* INT8 Weight-Only (W8A16) offers a good balance between accuracy and speed, making it suitable for many applications.
* FP8 (W8A8) is a more aggressive quantization method that can lead to faster inference speeds but may compromise model accuracy.
* INT8 SmoothQuant (W8A8) is another option that balances accuracy and speed while applying smooth quantization to activations.

**Example usage**

To use the Furiosa Quantizer with one of these methods, you can specify the desired quantization method when creating a `FuriosaQuantizer` object. For example:
```python
from furiosa.quantizer import FuriosaQuantizer

# Create a FuriosaQuantizer object with INT8 Weight-Only (W8A16) quantization
quantizer = FuriosaQuantizer(quantization_method=""INT8_WEIGHT_ONLY"")

# Use the quantizer to quantize your model
quantized_model = quantizer.quantize(model)
```
Note that the specific API and usage may vary depending on your application and the Furiosa SDK version. Always refer to the official documentation for the most up-to-date information."
